Experiment,Seed,Run,Iteration,BestFitness,AverageFitness,WorstFitness,Conflicts,ConstraintViolationScore,FacultySatisfaction,TeachingFactor,LearningFactor,MutationRate,IterationTimeSeconds
Complete Adaptive TLBO,20260859,25,46,93.986,93.986,93.986,0,0,92.5,1.08,0.32,0.0369,0.1207
Complete Adaptive TLBO,20260859,25,47,94.0,93.9878,93.986,0,0,92.5,1.06,0.315,0.0361,0.1337
Complete Adaptive TLBO,20260859,25,48,94.0,93.9947,93.986,0,0,92.5,1.04,0.31,0.0355,0.1459
Complete Adaptive TLBO,20260859,25,49,94.0,93.9982,93.986,0,0,92.5,1.02,0.305,0.0351,0.1275
Complete Adaptive TLBO,20260859,25,50,94.0,94.0,94.0,0,0,92.5,1.0,0.3,0.035,0.1081
Complete Adaptive TLBO,20260860,26,1,93.42,23.3529,0.0,0,0,92.5,1.98,0.545,0.3231,0.2922
Complete Adaptive TLBO,20260860,26,2,93.448,23.3585,0.0,0,0,92.5,1.96,0.54,0.3115,0.2799
Complete Adaptive TLBO,20260860,26,3,93.5608,23.3761,0.0,0,0,92.5,1.94,0.535,0.3001,0.2867
Complete Adaptive TLBO,20260860,26,4,93.826,23.4386,0.0,0,0,92.5,1.92,0.53,0.2889,0.3239
Complete Adaptive TLBO,20260860,26,5,93.8532,35.1771,0.0,0,0,92.5,1.9,0.525,0.278,0.2916
Complete Adaptive TLBO,20260860,26,6,93.8532,46.9087,0.0,0,0,92.5,1.88,0.52,0.2673,0.254
Complete Adaptive TLBO,20260860,26,7,93.8532,35.1949,0.0,0,0,92.5,1.86,0.515,0.2569,0.2303
Complete Adaptive TLBO,20260860,26,8,93.8532,23.4633,0.0,0,0,92.5,1.84,0.51,0.2467,0.2468
Complete Adaptive TLBO,20260860,26,9,93.8532,35.1949,0.0,0,0,92.5,1.82,0.505,0.2367,0.2521
Complete Adaptive TLBO,20260860,26,10,93.8532,23.4633,0.0,0,0,92.5,1.8,0.5,0.227,0.2605
Complete Adaptive TLBO,20260860,26,11,93.8532,23.4633,0.0,0,0,92.5,1.78,0.495,0.2175,0.2662
Complete Adaptive TLBO,20260860,26,12,93.8532,23.4633,0.0,0,0,92.5,1.76,0.49,0.2083,0.2703
Complete Adaptive TLBO,20260860,26,13,93.8532,23.4633,0.0,0,0,92.5,1.74,0.485,0.1993,0.2755
Complete Adaptive TLBO,20260860,26,14,93.8532,23.4633,0.0,0,0,92.5,1.72,0.48,0.1905,0.2797
Complete Adaptive TLBO,20260860,26,15,93.8532,23.4633,0.0,0,0,92.5,1.7,0.475,0.182,0.2739
Complete Adaptive TLBO,20260860,26,16,93.8532,23.4633,0.0,0,0,92.5,1.68,0.47,0.1737,0.2703
Complete Adaptive TLBO,20260860,26,17,93.8532,23.4633,0.0,0,0,92.5,1.66,0.465,0.1657,0.2257
Complete Adaptive TLBO,20260860,26,18,93.8532,23.4633,0.0,0,0,92.5,1.64,0.46,0.1579,0.241
Complete Adaptive TLBO,20260860,26,19,93.8532,23.4633,0.0,0,0,92.5,1.62,0.455,0.1503,0.2599
Complete Adaptive TLBO,20260860,26,20,93.906,35.1154,0.0,0,0,92.5,1.6,0.45,0.143,0.2931
Complete Adaptive TLBO,20260860,26,21,93.906,35.122,0.0,0,0,92.5,1.58,0.445,0.1359,0.2611
Complete Adaptive TLBO,20260860,26,22,93.906,23.4765,0.0,0,0,92.5,1.56,0.44,0.1291,0.2348
Complete Adaptive TLBO,20260860,26,23,93.906,23.4765,0.0,0,0,92.5,1.54,0.435,0.1225,0.2527
Complete Adaptive TLBO,20260860,26,24,93.906,23.4765,0.0,0,0,92.5,1.52,0.43,0.1161,0.2606
Complete Adaptive TLBO,20260860,26,25,93.906,23.4765,0.0,0,0,92.5,1.5,0.425,0.11,0.2666
Complete Adaptive TLBO,20260860,26,26,93.906,23.4765,0.0,0,0,92.5,1.48,0.42,0.1041,0.2457
Complete Adaptive TLBO,20260860,26,27,93.906,23.4765,0.0,0,0,92.5,1.46,0.415,0.0985,0.2451
Complete Adaptive TLBO,20260860,26,28,93.906,23.4765,0.0,0,0,92.5,1.44,0.41,0.0931,0.2511
Complete Adaptive TLBO,20260860,26,29,93.906,23.4765,0.0,0,0,92.5,1.42,0.405,0.0879,0.2602
Complete Adaptive TLBO,20260860,26,30,93.906,23.4765,0.0,0,0,92.5,1.4,0.4,0.083,0.2526
Complete Adaptive TLBO,20260860,26,31,93.906,23.4765,0.0,0,0,92.5,1.38,0.395,0.0783,0.25
Complete Adaptive TLBO,20260860,26,32,93.906,23.4765,0.0,0,0,92.5,1.36,0.39,0.0739,0.2642
Complete Adaptive TLBO,20260860,26,33,93.906,23.4765,0.0,0,0,92.5,1.34,0.385,0.0697,0.2435
Complete Adaptive TLBO,20260860,26,34,93.906,35.1764,0.0,0,0,92.5,1.32,0.38,0.0657,0.2393
Complete Adaptive TLBO,20260860,26,35,93.906,46.8235,0.0,0,0,92.5,1.3,0.375,0.062,0.2055
Complete Adaptive TLBO,20260860,26,36,93.906,58.5848,0.0,0,0,92.5,1.28,0.37,0.0585,0.1881
Complete Adaptive TLBO,20260860,26,37,93.906,82.0048,0.0,0,0,92.5,1.26,0.365,0.0553,0.1666
Complete Adaptive TLBO,20260860,26,38,93.906,93.7841,93.454,0,0,92.5,1.24,0.36,0.0523,0.1333
Complete Adaptive TLBO,20260860,26,39,93.906,93.8406,93.5844,0,0,92.5,1.22,0.355,0.0495,0.1593
Complete Adaptive TLBO,20260860,26,40,93.906,93.8808,93.704,0,0,92.5,1.2,0.35,0.047,0.1282
Complete Adaptive TLBO,20260860,26,41,93.906,93.906,93.906,0,0,92.5,1.18,0.345,0.0447,0.0929
Complete Adaptive TLBO,20260860,26,42,93.906,93.906,93.906,0,0,92.5,1.16,0.34,0.0427,0.1056
Complete Adaptive TLBO,20260860,26,43,93.906,93.906,93.906,0,0,92.5,1.14,0.335,0.0409,0.0997
Complete Adaptive TLBO,20260860,26,44,93.906,93.906,93.906,0,0,92.5,1.12,0.33,0.0393,0.1011
Complete Adaptive TLBO,20260860,26,45,93.906,93.906,93.906,0,0,92.5,1.1,0.325,0.038,0.1016
Complete Adaptive TLBO,20260860,26,46,93.906,93.906,93.906,0,0,92.5,1.08,0.32,0.0369,0.1098
Complete Adaptive TLBO,20260860,26,47,93.906,93.906,93.906,0,0,92.5,1.06,0.315,0.0361,0.1046
Complete Adaptive TLBO,20260860,26,48,93.906,93.906,93.906,0,0,92.5,1.04,0.31,0.0355,0.1189
Complete Adaptive TLBO,20260860,26,49,93.906,93.906,93.906,0,0,92.5,1.02,0.305,0.0351,0.1055
Complete Adaptive TLBO,20260860,26,50,93.906,93.906,93.906,0,0,92.5,1.0,0.3,0.035,0.1176
Complete Adaptive TLBO,20260861,27,1,93.0384,23.1641,0.0,0,0,92.5,1.98,0.545,0.3231,0.3149
Complete Adaptive TLBO,20260861,27,2,93.42,23.3237,0.0,0,0,92.5,1.96,0.54,0.3115,0.3409
Complete Adaptive TLBO,20260861,27,3,93.6736,23.3867,0.0,0,0,92.5,1.94,0.535,0.3001,0.2996
Complete Adaptive TLBO,20260861,27,4,93.718,35.0942,0.0,0,0,92.5,1.92,0.53,0.2889,0.2795
Complete Adaptive TLBO,20260861,27,5,93.718,35.0998,0.0,0,0,92.5,1.9,0.525,0.278,0.2614
Complete Adaptive TLBO,20260861,27,6,93.766,23.4355,0.0,0,0,92.5,1.88,0.52,0.2673,0.3039
Complete Adaptive TLBO,20260861,27,7,93.766,23.4415,0.0,0,0,92.5,1.86,0.515,0.2569,0.2632
Complete Adaptive TLBO,20260861,27,8,93.766,23.4415,0.0,0,0,92.5,1.84,0.51,0.2467,0.2548
Complete Adaptive TLBO,20260861,27,9,93.8152,23.4477,0.0,0,0,92.5,1.82,0.505,0.2367,0.2759
Complete Adaptive TLBO,20260861,27,10,93.8152,23.4538,0.0,0,0,92.5,1.8,0.5,0.227,0.2408
Complete Adaptive TLBO,20260861,27,11,93.8152,35.1807,0.0,0,0,92.5,1.78,0.495,0.2175,0.2363
Complete Adaptive TLBO,20260861,27,12,93.8152,23.4538,0.0,0,0,92.5,1.76,0.49,0.2083,0.2305
Complete Adaptive TLBO,20260861,27,13,93.8152,23.4538,0.0,0,0,92.5,1.74,0.485,0.1993,0.2391
Complete Adaptive TLBO,20260861,27,14,93.8452,23.4576,0.0,0,0,92.5,1.72,0.48,0.1905,0.2936
Complete Adaptive TLBO,20260861,27,15,93.8452,35.1882,0.0,0,0,92.5,1.7,0.475,0.182,0.2625
Complete Adaptive TLBO,20260861,27,16,93.8452,23.4613,0.0,0,0,92.5,1.68,0.47,0.1737,0.2528
Complete Adaptive TLBO,20260861,27,17,93.8452,23.4613,0.0,0,0,92.5,1.66,0.465,0.1657,0.2429
Complete Adaptive TLBO,20260861,27,18,93.8452,23.4613,0.0,0,0,92.5,1.64,0.46,0.1579,0.2583
Complete Adaptive TLBO,20260861,27,19,93.8452,23.4613,0.0,0,0,92.5,1.62,0.455,0.1503,0.2998
Complete Adaptive TLBO,20260861,27,20,93.8692,23.4643,0.0,0,0,92.5,1.6,0.45,0.143,0.2952
Complete Adaptive TLBO,20260861,27,21,93.8692,23.4673,0.0,0,0,92.5,1.58,0.445,0.1359,0.2553
Complete Adaptive TLBO,20260861,27,22,93.8692,23.4673,0.0,0,0,92.5,1.56,0.44,0.1291,0.2508
Complete Adaptive TLBO,20260861,27,23,93.8692,23.4673,0.0,0,0,92.5,1.54,0.435,0.1225,0.25
Complete Adaptive TLBO,20260861,27,24,93.8692,46.8767,0.0,0,0,92.5,1.52,0.43,0.1161,0.2417
Complete Adaptive TLBO,20260861,27,25,93.8692,35.0613,0.0,0,0,92.5,1.5,0.425,0.11,0.2495
Complete Adaptive TLBO,20260861,27,26,93.8692,35.0613,0.0,0,0,92.5,1.48,0.42,0.1041,0.2527
Complete Adaptive TLBO,20260861,27,27,93.8692,35.0361,0.0,0,0,92.5,1.46,0.415,0.0985,0.2568
Complete Adaptive TLBO,20260861,27,28,93.8692,23.4673,0.0,0,0,92.5,1.44,0.41,0.0931,0.2706
Complete Adaptive TLBO,20260861,27,29,93.8692,23.4673,0.0,0,0,92.5,1.42,0.405,0.0879,0.2552
Complete Adaptive TLBO,20260861,27,30,93.8692,23.4673,0.0,0,0,92.5,1.4,0.4,0.083,0.2571
Complete Adaptive TLBO,20260861,27,31,93.8692,23.4673,0.0,0,0,92.5,1.38,0.395,0.0783,0.2391
Complete Adaptive TLBO,20260861,27,32,93.8692,35.1215,0.0,0,0,92.5,1.36,0.39,0.0739,0.2693
Complete Adaptive TLBO,20260861,27,33,93.8692,35.0504,0.0,0,0,92.5,1.34,0.385,0.0697,0.2826
Complete Adaptive TLBO,20260861,27,34,93.8692,23.4673,0.0,0,0,92.5,1.32,0.38,0.0657,0.2889
Complete Adaptive TLBO,20260861,27,35,93.8692,23.4673,0.0,0,0,92.5,1.3,0.375,0.062,0.2306
Complete Adaptive TLBO,20260861,27,36,93.8692,35.201,0.0,0,0,92.5,1.28,0.37,0.0585,0.2024
Complete Adaptive TLBO,20260861,27,37,93.8692,58.6239,0.0,0,0,92.5,1.26,0.365,0.0553,0.1907
Complete Adaptive TLBO,20260861,27,38,93.8692,70.3575,0.0,0,0,92.5,1.24,0.36,0.0523,0.1757
Complete Adaptive TLBO,20260861,27,39,93.8992,93.7845,93.514,0,0,92.5,1.22,0.355,0.0495,0.18
Complete Adaptive TLBO,20260861,27,40,93.934,93.8681,93.6572,0,0,92.5,1.2,0.35,0.047,0.1901
Complete Adaptive TLBO,20260861,27,41,93.968,93.9105,93.8692,0,0,92.5,1.18,0.345,0.0447,0.2083
Complete Adaptive TLBO,20260861,27,42,93.968,93.9228,93.8812,0,0,92.5,1.16,0.34,0.0427,0.1834
Complete Adaptive TLBO,20260861,27,43,93.968,93.955,93.8992,0,0,92.5,1.14,0.335,0.0409,0.1717
Complete Adaptive TLBO,20260861,27,44,93.968,93.9637,93.9332,0,0,92.5,1.12,0.33,0.0393,0.1527
Complete Adaptive TLBO,20260861,27,45,93.968,93.968,93.968,0,0,92.5,1.1,0.325,0.038,0.1473
Complete Adaptive TLBO,20260861,27,46,93.968,93.968,93.968,0,0,92.5,1.08,0.32,0.0369,0.1503
Complete Adaptive TLBO,20260861,27,47,93.968,93.968,93.968,0,0,92.5,1.06,0.315,0.0361,0.1428
Complete Adaptive TLBO,20260861,27,48,93.968,93.968,93.968,0,0,92.5,1.04,0.31,0.0355,0.1445
Complete Adaptive TLBO,20260861,27,49,93.968,93.968,93.968,0,0,92.5,1.02,0.305,0.0351,0.1426
Complete Adaptive TLBO,20260861,27,50,93.968,93.968,93.968,0,0,92.5,1.0,0.3,0.035,0.1587
Complete Adaptive TLBO,20260862,28,1,93.3612,23.3284,0.0,0,0,92.5,1.98,0.545,0.3231,0.3332
Complete Adaptive TLBO,20260862,28,2,93.6932,23.4092,0.0,0,0,92.5,1.96,0.54,0.3115,0.3467
Complete Adaptive TLBO,20260862,28,3,93.782,23.4344,0.0,0,0,92.5,1.94,0.535,0.3001,0.356
Complete Adaptive TLBO,20260862,28,4,93.782,23.4455,0.0,0,0,92.5,1.92,0.53,0.2889,0.3128
Complete Adaptive TLBO,20260862,28,5,93.83,23.4515,0.0,0,0,92.5,1.9,0.525,0.278,0.2882
Complete Adaptive TLBO,20260862,28,6,93.83,23.4575,0.0,0,0,92.5,1.88,0.52,0.2673,0.2665
Complete Adaptive TLBO,20260862,28,7,93.83,23.4575,0.0,0,0,92.5,1.86,0.515,0.2569,0.2563
Complete Adaptive TLBO,20260862,28,8,93.83,23.4575,0.0,0,0,92.5,1.84,0.51,0.2467,0.2545
Complete Adaptive TLBO,20260862,28,9,93.8792,23.4637,0.0,0,0,92.5,1.82,0.505,0.2367,0.276
Complete Adaptive TLBO,20260862,28,10,93.8792,35.1985,0.0,0,0,92.5,1.8,0.5,0.227,0.2781
Complete Adaptive TLBO,20260862,28,11,93.8792,35.2047,0.0,0,0,92.5,1.78,0.495,0.2175,0.2511
Complete Adaptive TLBO,20260862,28,12,93.8792,35.2047,0.0,0,0,92.5,1.76,0.49,0.2083,0.2279
Complete Adaptive TLBO,20260862,28,13,93.8792,23.4698,0.0,0,0,92.5,1.74,0.485,0.1993,0.2394
Complete Adaptive TLBO,20260862,28,14,93.8792,23.4698,0.0,0,0,92.5,1.72,0.48,0.1905,0.2727
Complete Adaptive TLBO,20260862,28,15,93.8792,23.4698,0.0,0,0,92.5,1.7,0.475,0.182,0.2355
Complete Adaptive TLBO,20260862,28,16,93.8792,23.4698,0.0,0,0,92.5,1.68,0.47,0.1737,0.2465
Complete Adaptive TLBO,20260862,28,17,93.8792,23.4698,0.0,0,0,92.5,1.66,0.465,0.1657,0.2422
Complete Adaptive TLBO,20260862,28,18,93.9132,23.474,0.0,0,0,92.5,1.64,0.46,0.1579,0.288
Complete Adaptive TLBO,20260862,28,19,93.9212,23.4793,0.0,0,0,92.5,1.62,0.455,0.1503,0.2825
Complete Adaptive TLBO,20260862,28,20,93.9212,23.4803,0.0,0,0,92.5,1.6,0.45,0.143,0.2319
Complete Adaptive TLBO,20260862,28,21,93.9212,35.0244,0.0,0,0,92.5,1.58,0.445,0.1359,0.2323
Complete Adaptive TLBO,20260862,28,22,93.9212,23.4803,0.0,0,0,92.5,1.56,0.44,0.1291,0.2832
Complete Adaptive TLBO,20260862,28,23,93.9212,35.2204,0.0,0,0,92.5,1.54,0.435,0.1225,0.2407
Complete Adaptive TLBO,20260862,28,24,93.9212,23.4803,0.0,0,0,92.5,1.52,0.43,0.1161,0.2068
Complete Adaptive TLBO,20260862,28,25,93.9212,35.1836,0.0,0,0,92.5,1.5,0.425,0.11,0.2595
Complete Adaptive TLBO,20260862,28,26,93.9212,23.4803,0.0,0,0,92.5,1.48,0.42,0.1041,0.2606
Complete Adaptive TLBO,20260862,28,27,93.9212,35.1251,0.0,0,0,92.5,1.46,0.415,0.0985,0.2557
Complete Adaptive TLBO,20260862,28,28,93.9212,23.4803,0.0,0,0,92.5,1.44,0.41,0.0931,0.2543
Complete Adaptive TLBO,20260862,28,29,93.9212,23.4803,0.0,0,0,92.5,1.42,0.405,0.0879,0.24
Complete Adaptive TLBO,20260862,28,30,93.9212,35.1296,0.0,0,0,92.5,1.4,0.4,0.083,0.24
Complete Adaptive TLBO,20260862,28,31,93.9212,35.1872,0.0,0,0,92.5,1.38,0.395,0.0783,0.2687
Complete Adaptive TLBO,20260862,28,32,93.9212,35.1872,0.0,0,0,92.5,1.36,0.39,0.0739,0.2389
Complete Adaptive TLBO,20260862,28,33,93.9212,35.0574,0.0,0,0,92.5,1.34,0.385,0.0697,0.2352
Complete Adaptive TLBO,20260862,28,34,93.974,23.4869,0.0,0,0,92.5,1.32,0.38,0.0657,0.3005
Complete Adaptive TLBO,20260862,28,35,94.0,35.2369,0.0,0,0,92.5,1.3,0.375,0.062,0.2335
Complete Adaptive TLBO,20260862,28,36,94.028,46.9904,0.0,0,0,92.5,1.28,0.37,0.0585,0.2296
Complete Adaptive TLBO,20260862,28,37,94.028,58.7538,0.0,0,0,92.5,1.26,0.365,0.0553,0.2055
Complete Adaptive TLBO,20260862,28,38,94.028,82.2234,0.0,0,0,92.5,1.24,0.36,0.0523,0.1819
Complete Adaptive TLBO,20260862,28,39,94.028,93.9769,93.7292,0,0,92.5,1.22,0.355,0.0495,0.1761
Complete Adaptive TLBO,20260862,28,40,94.028,94.0178,93.974,0,0,92.5,1.2,0.35,0.047,0.1678
Complete Adaptive TLBO,20260862,28,41,94.028,94.0245,94.0,0,0,92.5,1.18,0.345,0.0447,0.1123
Complete Adaptive TLBO,20260862,28,42,94.028,94.028,94.028,0,0,92.5,1.16,0.34,0.0427,0.0934
Complete Adaptive TLBO,20260862,28,43,94.036,94.029,94.028,0,0,92.5,1.14,0.335,0.0409,0.1542
Complete Adaptive TLBO,20260862,28,44,94.036,94.031,94.028,0,0,92.5,1.12,0.33,0.0393,0.1185
Complete Adaptive TLBO,20260862,28,45,94.036,94.036,94.036,0,0,92.5,1.1,0.325,0.038,0.1052
Complete Adaptive TLBO,20260862,28,46,94.036,94.036,94.036,0,0,92.5,1.08,0.32,0.0369,0.1129
Complete Adaptive TLBO,20260862,28,47,94.036,94.036,94.036,0,0,92.5,1.06,0.315,0.0361,0.109
Complete Adaptive TLBO,20260862,28,48,94.036,94.036,94.036,0,0,92.5,1.04,0.31,0.0355,0.107
Complete Adaptive TLBO,20260862,28,49,94.036,94.036,94.036,0,0,92.5,1.02,0.305,0.0351,0.1358
Complete Adaptive TLBO,20260862,28,50,94.036,94.036,94.036,0,0,92.5,1.0,0.3,0.035,0.1083
Complete Adaptive TLBO,20260863,29,1,93.3892,34.9265,0.0,0,0,92.5,1.98,0.545,0.3231,0.3196
Complete Adaptive TLBO,20260863,29,2,93.7676,35.0682,0.0,0,0,92.5,1.96,0.54,0.3115,0.2514
Complete Adaptive TLBO,20260863,29,3,93.7676,23.4419,0.0,0,0,92.5,1.94,0.535,0.3001,0.2535
Complete Adaptive TLBO,20260863,29,4,93.7676,23.4419,0.0,0,0,92.5,1.92,0.53,0.2889,0.2921
Complete Adaptive TLBO,20260863,29,5,93.84,23.4509,0.0,0,0,92.5,1.9,0.525,0.278,0.2692
Complete Adaptive TLBO,20260863,29,6,93.84,23.46,0.0,0,0,92.5,1.88,0.52,0.2673,0.2661
Complete Adaptive TLBO,20260863,29,7,93.9372,35.2082,0.0,0,0,92.5,1.86,0.515,0.2569,0.3065
Complete Adaptive TLBO,20260863,29,8,93.99,23.4909,0.0,0,0,92.5,1.84,0.51,0.2467,0.2756
Complete Adaptive TLBO,20260863,29,9,93.99,23.4975,0.0,0,0,92.5,1.82,0.505,0.2367,0.2447
Complete Adaptive TLBO,20260863,29,10,93.99,35.2462,0.0,0,0,92.5,1.8,0.5,0.227,0.2277
Complete Adaptive TLBO,20260863,29,11,93.99,35.2462,0.0,0,0,92.5,1.78,0.495,0.2175,0.2164
Complete Adaptive TLBO,20260863,29,12,93.99,23.4975,0.0,0,0,92.5,1.76,0.49,0.2083,0.2277
Complete Adaptive TLBO,20260863,29,13,93.99,23.4975,0.0,0,0,92.5,1.74,0.485,0.1993,0.2325
Complete Adaptive TLBO,20260863,29,14,93.99,23.4975,0.0,0,0,92.5,1.72,0.48,0.1905,0.2347
Complete Adaptive TLBO,20260863,29,15,93.99,23.4975,0.0,0,0,92.5,1.7,0.475,0.182,0.2514
Complete Adaptive TLBO,20260863,29,16,93.99,23.4975,0.0,0,0,92.5,1.68,0.47,0.1737,0.2564
Complete Adaptive TLBO,20260863,29,17,93.99,23.4975,0.0,0,0,92.5,1.66,0.465,0.1657,0.261
Complete Adaptive TLBO,20260863,29,18,93.99,35.1161,0.0,0,0,92.5,1.64,0.46,0.1579,0.2269
Complete Adaptive TLBO,20260863,29,19,93.99,35.1657,0.0,0,0,92.5,1.62,0.455,0.1503,0.2584
Complete Adaptive TLBO,20260863,29,20,93.99,23.4975,0.0,0,0,92.5,1.6,0.45,0.143,0.2466
Complete Adaptive TLBO,20260863,29,21,93.99,23.4975,0.0,0,0,92.5,1.58,0.445,0.1359,0.2544
Complete Adaptive TLBO,20260863,29,22,93.99,23.4975,0.0,0,0,92.5,1.56,0.44,0.1291,0.2694
Complete Adaptive TLBO,20260863,29,23,93.99,23.4975,0.0,0,0,92.5,1.54,0.435,0.1225,0.27
Complete Adaptive TLBO,20260863,29,24,93.99,23.4975,0.0,0,0,92.5,1.52,0.43,0.1161,0.2629
Complete Adaptive TLBO,20260863,29,25,93.99,23.4975,0.0,0,0,92.5,1.5,0.425,0.11,0.2371
Complete Adaptive TLBO,20260863,29,26,93.99,23.4975,0.0,0,0,92.5,1.48,0.42,0.1041,0.2464
Complete Adaptive TLBO,20260863,29,27,93.99,23.4975,0.0,0,0,92.5,1.46,0.415,0.0985,0.2479
Complete Adaptive TLBO,20260863,29,28,93.99,23.4975,0.0,0,0,92.5,1.44,0.41,0.0931,0.2429
Complete Adaptive TLBO,20260863,29,29,93.99,23.4975,0.0,0,0,92.5,1.42,0.405,0.0879,0.2487
Complete Adaptive TLBO,20260863,29,30,93.99,23.4975,0.0,0,0,92.5,1.4,0.4,0.083,0.2461
Complete Adaptive TLBO,20260863,29,31,93.99,35.1369,0.0,0,0,92.5,1.38,0.395,0.0783,0.2323
Complete Adaptive TLBO,20260863,29,32,93.99,46.7885,0.0,0,0,92.5,1.36,0.39,0.0739,0.2229
Complete Adaptive TLBO,20260863,29,33,93.99,46.8368,0.0,0,0,92.5,1.34,0.385,0.0697,0.2535
Complete Adaptive TLBO,20260863,29,34,93.99,46.7482,0.0,0,0,92.5,1.32,0.38,0.0657,0.2184
Complete Adaptive TLBO,20260863,29,35,93.99,58.5303,0.0,0,0,92.5,1.3,0.375,0.062,0.2066
Complete Adaptive TLBO,20260863,29,36,93.99,70.2995,0.0,0,0,92.5,1.28,0.37,0.0585,0.1871
Complete Adaptive TLBO,20260863,29,37,93.99,82.0648,0.0,0,0,92.5,1.26,0.365,0.0553,0.1744
Complete Adaptive TLBO,20260863,29,38,93.99,93.8439,93.514,0,0,92.5,1.24,0.36,0.0523,0.1551
Complete Adaptive TLBO,20260863,29,39,93.99,93.9034,93.6288,0,0,92.5,1.22,0.355,0.0495,0.1395
Complete Adaptive TLBO,20260863,29,40,93.99,93.9485,93.6584,0,0,92.5,1.2,0.35,0.047,0.1108
Complete Adaptive TLBO,20260863,29,41,93.99,93.99,93.99,0,0,92.5,1.18,0.345,0.0447,0.1022
Complete Adaptive TLBO,20260863,29,42,93.99,93.99,93.99,0,0,92.5,1.16,0.34,0.0427,0.1046
Complete Adaptive TLBO,20260863,29,43,93.99,93.99,93.99,0,0,92.5,1.14,0.335,0.0409,0.1012
Complete Adaptive TLBO,20260863,29,44,93.99,93.99,93.99,0,0,92.5,1.12,0.33,0.0393,0.1116
Complete Adaptive TLBO,20260863,29,45,93.99,93.99,93.99,0,0,92.5,1.1,0.325,0.038,0.1022
Complete Adaptive TLBO,20260863,29,46,93.99,93.99,93.99,0,0,92.5,1.08,0.32,0.0369,0.0933
Complete Adaptive TLBO,20260863,29,47,93.99,93.99,93.99,0,0,92.5,1.06,0.315,0.0361,0.0903
Complete Adaptive TLBO,20260863,29,48,93.99,93.99,93.99,0,0,92.5,1.04,0.31,0.0355,0.1048
Complete Adaptive TLBO,20260863,29,49,93.99,93.99,93.99,0,0,92.5,1.02,0.305,0.0351,0.1136
Complete Adaptive TLBO,20260863,29,50,93.99,93.99,93.99,0,0,92.5,1.0,0.3,0.035,0.1219
Complete Adaptive TLBO,20260864,30,1,93.308,23.2834,0.0,0,0,92.5,1.98,0.545,0.3231,0.3483
Complete Adaptive TLBO,20260864,30,2,93.488,23.3606,0.0,0,0,92.5,1.96,0.54,0.3115,0.3401
Complete Adaptive TLBO,20260864,30,3,93.488,35.0466,0.0,0,0,92.5,1.94,0.535,0.3001,0.2611
Complete Adaptive TLBO,20260864,30,4,93.6812,23.4173,0.0,0,0,92.5,1.92,0.53,0.2889,0.3148
Complete Adaptive TLBO,20260864,30,5,93.84,23.4402,0.0,0,0,92.5,1.9,0.525,0.278,0.2807
Complete Adaptive TLBO,20260864,30,6,93.84,23.46,0.0,0,0,92.5,1.88,0.52,0.2673,0.2518
Complete Adaptive TLBO,20260864,30,7,93.888,35.196,0.0,0,0,92.5,1.86,0.515,0.2569,0.2582
Complete Adaptive TLBO,20260864,30,8,93.888,23.472,0.0,0,0,92.5,1.84,0.51,0.2467,0.2454
Complete Adaptive TLBO,20260864,30,9,93.892,23.4725,0.0,0,0,92.5,1.82,0.505,0.2367,0.258
Complete Adaptive TLBO,20260864,30,10,93.9892,23.4851,0.0,0,0,92.5,1.8,0.5,0.227,0.2531
Complete Adaptive TLBO,20260864,30,11,93.9892,23.4973,0.0,0,0,92.5,1.78,0.495,0.2175,0.2567
Complete Adaptive TLBO,20260864,30,12,94.042,23.5039,0.0,0,0,92.5,1.76,0.49,0.2083,0.2662
Complete Adaptive TLBO,20260864,30,13,94.042,23.5105,0.0,0,0,92.5,1.74,0.485,0.1993,0.241
Complete Adaptive TLBO,20260864,30,14,94.042,35.2657,0.0,0,0,92.5,1.72,0.48,0.1905,0.2332
Complete Adaptive TLBO,20260864,30,15,94.042,23.5105,0.0,0,0,92.5,1.7,0.475,0.182,0.2466
Complete Adaptive TLBO,20260864,30,16,94.042,23.5105,0.0,0,0,92.5,1.68,0.47,0.1737,0.2521
Complete Adaptive TLBO,20260864,30,17,94.042,23.5105,0.0,0,0,92.5,1.66,0.465,0.1657,0.2605
Complete Adaptive TLBO,20260864,30,18,94.042,23.5105,0.0,0,0,92.5,1.64,0.46,0.1579,0.2581
Complete Adaptive TLBO,20260864,30,19,94.042,23.5105,0.0,0,0,92.5,1.62,0.455,0.1503,0.267
Complete Adaptive TLBO,20260864,30,20,94.042,23.5105,0.0,0,0,92.5,1.6,0.45,0.143,0.2605
Complete Adaptive TLBO,20260864,30,21,94.042,23.5105,0.0,0,0,92.5,1.58,0.445,0.1359,0.2534
Complete Adaptive TLBO,20260864,30,22,94.042,23.5105,0.0,0,0,92.5,1.56,0.44,0.1291,0.2364
Complete Adaptive TLBO,20260864,30,23,94.042,23.5105,0.0,0,0,92.5,1.54,0.435,0.1225,0.2471
Complete Adaptive TLBO,20260864,30,24,94.042,23.5105,0.0,0,0,92.5,1.52,0.43,0.1161,0.242
Complete Adaptive TLBO,20260864,30,25,94.042,23.5105,0.0,0,0,92.5,1.5,0.425,0.11,0.2464
Complete Adaptive TLBO,20260864,30,26,94.042,23.5105,0.0,0,0,92.5,1.48,0.42,0.1041,0.2523
Complete Adaptive TLBO,20260864,30,27,94.042,35.0564,0.0,0,0,92.5,1.46,0.415,0.0985,0.2603
